appeal_id,region,dept_name,sla_days_limit,category,priority,description_length,created_at,closed_at,status,processing_time_days,is_sla_breached,day_of_week,hour_of_day
APP-26981,Astana,Housing Administration,21,Infrastructure,Medium,127,2025-10-28 18:00:00,,In Progress,,False,Tuesday,18
APP-26982,Shymkent,Education Ministry,10,Information Request,Medium,144,2026-03-04 23:00:00,2026-03-12 22:00:33,Closed,7.958715277777777,False,Wednesday,23
APP-26983,Astana,Healthcare Board,7,Information Request,Medium,137,2025-10-22 16:00:00,,In Progress,,False,Wednesday,16
APP-26984,Astana,Education Ministry,10,Infrastructure,Medium,87,2026-01-27 04:00:00,2026-01-31 17:08:02,Closed,4.54724537037037,False,Tuesday,4
APP-26985,Astana,Dept of Transportation,14,Financial Support,High,235,2025-12-07 07:00:00,,In Progress,,False,Sunday,7
APP-26986,Almaty,Education Ministry,10,Financial Support,Medium,112,2026-03-05 03:00:00,2026-03-09 09:23:24,Closed,4.26625,False,Thursday,3
APP-26987,Shymkent,Public Utilities,5,Financial Support,Low,46,2026-03-18 15:00:00,2026-04-03 03:30:31,Closed,15.521192129629629,True,Wednesday,15
APP-26988,Shymkent,Education Ministry,10,Information Request,Medium,134,2026-01-26 20:00:00,2026-02-09 06:56:24,Closed,13.455833333333333,True,Monday,20
APP-26989,Almaty,Dept of Transportation,14,Service Quality,High,186,2026-02-17 14:00:00,,In Progress,,False,Tuesday,14
APP-26990,Shymkent,Dept of Transportation,14,Service Quality,Low,47,2026-01-03 07:00:00,2026-01-13 16:50:14,Closed,10.40988425925926,False,Saturday,7
APP-26991,Aktobe,Public Utilities,5,Financial Support,Medium,80,2025-11-20 23:00:00,2025-11-21 23:00:00,Closed,1.0,False,Thursday,23
APP-26992,Aktobe,Dept of Transportation,14,Infrastructure,Medium,138,2026-02-24 06:00:00,2026-02-28 14:48:19,Closed,4.366886574074074,False,Tuesday,6
APP-26993,Astana,Dept of Transportation,14,Financial Support,Medium,70,2026-02-07 20:00:00,,In Progress,,False,Saturday,20
APP-26994,Shymkent,Housing Administration,21,Service Quality,High,222,2025-10-18 05:00:00,2025-10-25 05:28:23,Closed,7.019710648148148,False,Saturday,5
APP-26995,Shymkent,Public Utilities,5,Infrastructure,Medium,149,2026-03-22 12:00:00,2026-04-02 22:03:39,Closed,11.419201388888888,True,Sunday,12
APP-26996,Astana,Public Utilities,5,Information Request,Medium,122,2026-03-20 19:00:00,2026-03-30 19:48:51,Closed,10.033923611111112,True,Friday,19
APP-26997,Shymkent,Education Ministry,10,Service Quality,Medium,101,2025-10-27 20:00:00,2025-10-31 12:33:36,Closed,3.69,False,Monday,20
APP-26998,Shymkent,Public Utilities,5,Infrastructure,Medium,55,2025-11-02 21:00:00,2025-11-12 14:00:04,Closed,9.70837962962963,True,Sunday,21
APP-26999,Astana,Public Utilities,5,Financial Support,High,115,2025-10-29 19:00:00,2025-11-04 06:29:08,Closed,5.478564814814815,True,Wednesday,19
APP-27000,Karaganda,Dept of Transportation,14,Infrastructure,Medium,102,2025-11-29 01:00:00,2025-12-09 04:10:14,Closed,10.13210648148148,False,Saturday,1
APP-27001,Karaganda,Housing Administration,21,Service Quality,Low,112,2025-12-16 10:00:00,2025-12-26 21:47:33,Closed,10.491354166666667,False,Tuesday,10
APP-27002,Almaty,Public Utilities,5,Financial Support,Low,31,2025-11-06 12:00:00,2025-11-10 15:38:39,Closed,4.151840277777778,False,Thursday,12
APP-27003,Almaty,Education Ministry,10,Financial Support,High,163,2025-10-12 05:00:00,2025-10-21 11:25:28,Closed,9.267685185185185,False,Sunday,5
APP-27004,Aktobe,Healthcare Board,7,Financial Support,High,168,2025-11-22 10:00:00,2025-12-01 11:42:36,Closed,9.07125,True,Saturday,10
APP-27005,Astana,Education Ministry,10,Infrastructure,Medium,93,2026-03-05 05:00:00,2026-03-11 19:17:28,Closed,6.595462962962963,False,Thursday,5
APP-27006,Karaganda,Dept of Transportation,14,Information Request,Medium,114,2026-02-18 16:00:00,2026-02-22 11:56:02,Closed,3.830578703703704,False,Wednesday,16
APP-27007,Astana,Education Ministry,10,Information Request,Low,75,2026-03-02 17:00:00,2026-03-13 19:23:24,Closed,11.099583333333333,True,Monday,17
APP-27008,Astana,Housing Administration,21,Information Request,High,221,2025-12-26 11:00:00,2026-01-03 22:17:22,Closed,8.470393518518518,False,Friday,11
APP-27009,Astana,Healthcare Board,7,Information Request,High,239,2026-02-25 09:00:00,2026-03-04 00:28:38,Closed,6.64488425925926,False,Wednesday,9
APP-27010,Almaty,Education Ministry,10,Service Quality,Medium,62,2025-11-17 17:00:00,2025-11-25 09:10:56,Closed,7.67425925925926,False,Monday,17
APP-27011,Astana,Housing Administration,21,Information Request,High,206,2025-11-20 12:00:00,2025-11-25 16:23:46,Closed,5.183171296296297,False,Thursday,12
APP-27012,Karaganda,Public Utilities,5,Information Request,Medium,87,2025-12-05 02:00:00,2025-12-08 07:07:28,Closed,3.2135185185185184,False,Friday,2
APP-27013,Astana,Housing Administration,21,Financial Support,Low,91,2025-12-09 00:00:00,2025-12-16 14:27:35,Closed,7.602488425925926,False,Tuesday,0
APP-27014,Almaty,Housing Administration,21,Information Request,Medium,81,2025-12-15 20:00:00,2025-12-20 13:52:52,Closed,4.745046296296296,False,Monday,20
APP-27015,Astana,Housing Administration,21,Information Request,Medium,76,2026-02-24 10:00:00,,In Progress,,False,Tuesday,10
APP-27016,Aktobe,Dept of Transportation,14,Service Quality,Low,42,2026-03-24 04:00:00,2026-03-28 16:48:15,Closed,4.5335069444444445,False,Tuesday,4
APP-27017,Almaty,Healthcare Board,7,Infrastructure,High,151,2025-10-20 11:00:00,2025-10-23 22:13:49,Closed,3.467928240740741,False,Monday,11
APP-27018,Almaty,Dept of Transportation,14,Information Request,High,260,2025-12-04 22:00:00,2025-12-15 13:49:47,Closed,10.65957175925926,False,Thursday,22
APP-27019,Almaty,Public Utilities,5,Information Request,Low,132,2026-03-08 21:00:00,2026-03-27 04:18:57,Closed,18.304826388888888,True,Sunday,21
APP-27020,Almaty,Education Ministry,10,Financial Support,Medium,124,2025-12-18 01:00:00,2025-12-29 13:39:54,Closed,11.527708333333333,True,Thursday,1
APP-27021,Karaganda,Public Utilities,5,Infrastructure,Medium,74,2026-02-23 16:00:00,2026-03-01 14:36:22,Closed,5.941921296296297,True,Monday,16
APP-27022,Almaty,Dept of Transportation,14,Financial Support,Low,39,2026-01-27 09:00:00,2026-02-08 09:42:18,Closed,12.029375,False,Tuesday,9
APP-27023,Karaganda,Dept of Transportation,14,Infrastructure,Medium,76,2025-12-06 07:00:00,2025-12-08 16:42:12,Closed,2.4043055555555557,False,Saturday,7
APP-27024,Almaty,Public Utilities,5,Financial Support,High,224,2026-01-10 20:00:00,2026-01-20 17:07:22,Closed,9.880115740740742,True,Saturday,20
APP-27025,Astana,Public Utilities,5,Information Request,Low,119,2025-10-14 04:00:00,2025-10-29 18:30:48,Closed,15.604722222222222,True,Tuesday,4
APP-27026,Astana,Dept of Transportation,14,Service Quality,Low,94,2026-01-07 21:00:00,2026-01-21 03:46:44,Closed,13.282453703703704,False,Wednesday,21
APP-27027,Almaty,Public Utilities,5,Service Quality,Medium,78,2026-03-03 21:00:00,2026-03-11 14:24:52,Closed,7.725601851851851,True,Tuesday,21
APP-27028,Astana,Healthcare Board,7,Financial Support,Medium,98,2026-03-04 17:00:00,,In Progress,,False,Wednesday,17
APP-27029,Shymkent,Education Ministry,10,Service Quality,Medium,67,2026-02-08 13:00:00,,In Progress,,False,Sunday,13
APP-27030,Aktobe,Healthcare Board,7,Financial Support,Low,101,2025-10-17 19:00:00,2025-11-07 01:58:09,Closed,20.290381944444444,True,Friday,19
APP-27031,Shymkent,Healthcare Board,7,Service Quality,High,203,2026-02-14 05:00:00,2026-02-22 16:50:20,Closed,8.493287037037037,True,Saturday,5
APP-27032,Almaty,Healthcare Board,7,Service Quality,Medium,89,2026-02-10 17:00:00,2026-02-19 01:05:07,Closed,8.336886574074073,True,Tuesday,17
APP-27033,Aktobe,Education Ministry,10,Service Quality,Low,101,2025-11-20 04:00:00,,In Progress,,False,Thursday,4
APP-27034,Karaganda,Education Ministry,10,Financial Support,High,185,2025-10-25 16:00:00,2025-10-29 11:42:03,Closed,3.8208680555555556,False,Saturday,16
APP-27035,Almaty,Education Ministry,10,Service Quality,Medium,97,2025-12-30 04:00:00,2026-01-09 05:36:58,Closed,10.067337962962963,True,Tuesday,4
APP-27036,Almaty,Housing Administration,21,Financial Support,Medium,85,2026-01-03 08:00:00,2026-01-12 14:06:45,Closed,9.2546875,False,Saturday,8
APP-27037,Almaty,Education Ministry,10,Information Request,Low,154,2026-01-22 18:00:00,2026-02-01 20:17:53,Closed,10.095752314814815,True,Thursday,18
APP-27038,Astana,Housing Administration,21,Infrastructure,High,222,2025-11-18 22:00:00,2025-11-26 08:10:49,Closed,7.424178240740741,False,Tuesday,22
APP-27039,Astana,Healthcare Board,7,Infrastructure,High,220,2025-11-27 04:00:00,2025-12-10 16:32:29,Closed,13.52255787037037,True,Thursday,4
APP-27040,Almaty,Healthcare Board,7,Infrastructure,High,291,2026-01-19 14:00:00,2026-02-02 02:06:07,Closed,13.504247685185184,True,Monday,14
APP-27041,Almaty,Healthcare Board,7,Information Request,Low,112,2026-02-18 10:00:00,2026-03-02 15:03:57,Closed,12.21107638888889,True,Wednesday,10
APP-27042,Almaty,Dept of Transportation,14,Financial Support,Low,93,2026-03-12 15:00:00,2026-03-22 06:08:03,Closed,9.630590277777777,False,Thursday,15
APP-27043,Shymkent,Dept of Transportation,14,Financial Support,Medium,160,2026-03-21 16:00:00,2026-04-01 10:04:25,Closed,10.75306712962963,False,Saturday,16
APP-27044,Shymkent,Healthcare Board,7,Infrastructure,Medium,72,2026-02-25 22:00:00,2026-03-02 11:27:57,Closed,4.561076388888889,False,Wednesday,22
APP-27045,Astana,Dept of Transportation,14,Infrastructure,Medium,58,2025-10-30 16:00:00,,In Progress,,False,Thursday,16
APP-27046,Karaganda,Education Ministry,10,Information Request,Medium,96,2026-03-07 12:00:00,2026-03-15 23:55:37,Closed,8.49695601851852,False,Saturday,12
APP-27047,Almaty,Education Ministry,10,Infrastructure,Low,85,2025-12-15 15:00:00,2025-12-30 02:11:18,Closed,14.466180555555555,True,Monday,15
APP-27048,Astana,Public Utilities,5,Infrastructure,Low,129,2025-11-28 19:00:00,2025-12-11 22:31:00,Closed,13.146527777777777,True,Friday,19
APP-27049,Almaty,Housing Administration,21,Information Request,High,146,2026-02-03 19:00:00,2026-02-07 02:56:05,Closed,3.330613425925926,False,Tuesday,19
APP-27050,Almaty,Healthcare Board,7,Information Request,Medium,81,2025-10-24 11:00:00,2025-10-28 08:21:36,Closed,3.89,False,Friday,11
APP-27051,Almaty,Dept of Transportation,14,Service Quality,High,100,2025-12-27 14:00:00,2026-01-07 11:50:46,Closed,10.91025462962963,False,Saturday,14
APP-27052,Almaty,Dept of Transportation,14,Information Request,High,150,2025-10-09 16:00:00,,In Progress,,False,Thursday,16
APP-27053,Aktobe,Dept of Transportation,14,Infrastructure,Low,128,2026-03-27 21:00:00,2026-04-14 15:21:04,Closed,17.76462962962963,True,Friday,21
APP-27054,Shymkent,Housing Administration,21,Financial Support,High,259,2026-01-19 08:00:00,2026-01-29 05:59:40,Closed,9.916435185185184,False,Monday,8
APP-27055,Almaty,Education Ministry,10,Information Request,Low,145,2025-10-08 14:00:00,2025-10-21 19:44:33,Closed,13.239270833333334,True,Wednesday,14
APP-27056,Shymkent,Education Ministry,10,Financial Support,Low,142,2025-12-17 18:00:00,2026-01-02 04:55:33,Closed,15.455243055555556,True,Wednesday,18
APP-27057,Astana,Public Utilities,5,Service Quality,Low,74,2025-10-01 22:00:00,2025-10-15 07:10:00,Closed,13.381944444444445,True,Wednesday,22
APP-27058,Astana,Public Utilities,5,Information Request,Medium,105,2025-12-25 11:00:00,2026-01-03 10:19:55,Closed,8.972164351851852,True,Thursday,11
APP-27059,Astana,Education Ministry,10,Infrastructure,Low,127,2026-02-04 00:00:00,2026-02-17 03:58:41,Closed,13.165752314814815,True,Wednesday,0
APP-27060,Astana,Education Ministry,10,Infrastructure,Low,93,2025-12-18 17:00:00,2025-12-27 03:56:51,Closed,8.456145833333334,False,Thursday,17
APP-27061,Almaty,Healthcare Board,7,Information Request,High,226,2026-03-05 04:00:00,2026-03-16 18:09:21,Closed,11.58982638888889,True,Thursday,4
APP-27062,Astana,Healthcare Board,7,Financial Support,Medium,113,2026-03-25 06:00:00,2026-03-28 11:05:58,Closed,3.212476851851852,False,Wednesday,6
APP-27063,Astana,Healthcare Board,7,Service Quality,Medium,117,2026-02-21 11:00:00,2026-02-28 22:59:20,Closed,7.499537037037037,True,Saturday,11
APP-27064,Almaty,Education Ministry,10,Service Quality,Low,99,2026-02-03 02:00:00,2026-02-16 14:19:31,Closed,13.513553240740741,True,Tuesday,2
APP-27065,Astana,Education Ministry,10,Financial Support,High,160,2025-12-19 10:00:00,2025-12-24 05:06:33,Closed,4.796215277777778,False,Friday,10
APP-27066,Astana,Education Ministry,10,Infrastructure,High,239,2025-11-14 00:00:00,2025-11-19 20:05:19,Closed,5.837025462962963,False,Friday,0
APP-27067,Astana,Public Utilities,5,Infrastructure,Medium,137,2025-11-24 21:00:00,,In Progress,,False,Monday,21
APP-27068,Almaty,Public Utilities,5,Information Request,Medium,116,2026-03-19 18:00:00,2026-03-26 10:09:53,Closed,6.673530092592593,True,Thursday,18
APP-27069,Karaganda,Healthcare Board,7,Information Request,Medium,82,2026-03-02 02:00:00,2026-03-11 14:27:38,Closed,9.519189814814816,True,Monday,2
APP-27070,Shymkent,Public Utilities,5,Information Request,Low,80,2025-12-28 22:00:00,2026-01-03 19:38:48,Closed,5.901944444444444,True,Sunday,22
APP-27071,Almaty,Education Ministry,10,Information Request,High,191,2026-03-16 04:00:00,2026-03-27 21:15:32,Closed,11.719120370370371,True,Monday,4
APP-27072,Aktobe,Housing Administration,21,Infrastructure,Medium,66,2025-10-09 06:00:00,2025-10-13 23:05:18,Closed,4.7120138888888885,False,Thursday,6
APP-27073,Almaty,Housing Administration,21,Service Quality,Medium,20,2026-03-24 10:00:00,2026-03-25 10:00:00,Closed,1.0,False,Tuesday,10
APP-27074,Astana,Public Utilities,5,Financial Support,Low,64,2025-10-15 15:00:00,2025-10-23 03:48:55,Closed,7.533969907407408,True,Wednesday,15
APP-27075,Karaganda,Healthcare Board,7,Service Quality,Low,105,2025-11-29 03:00:00,2025-12-08 03:22:53,Closed,9.015891203703704,True,Saturday,3
APP-27076,Almaty,Healthcare Board,7,Financial Support,Low,137,2025-11-01 09:00:00,2025-11-16 16:01:33,Closed,15.292743055555556,True,Saturday,9
APP-27077,Astana,Education Ministry,10,Infrastructure,Medium,23,2025-12-19 17:00:00,2025-12-25 05:28:56,Closed,5.520092592592593,False,Friday,17
APP-27078,Shymkent,Housing Administration,21,Financial Support,High,158,2026-03-22 04:00:00,,In Progress,,False,Sunday,4
APP-27079,Astana,Public Utilities,5,Service Quality,Low,79,2025-12-18 12:00:00,,In Progress,,False,Thursday,12
APP-27080,Almaty,Education Ministry,10,Information Request,Medium,105,2026-01-18 19:00:00,2026-01-25 06:49:54,Closed,6.492986111111111,False,Sunday,19
APP-27081,Almaty,Public Utilities,5,Service Quality,Medium,82,2025-11-16 13:00:00,2025-11-26 01:44:46,Closed,9.531087962962962,True,Sunday,13
APP-27082,Astana,Education Ministry,10,Infrastructure,Medium,91,2025-11-15 08:00:00,2025-11-25 10:07:36,Closed,10.088611111111112,True,Saturday,8
APP-27083,Karaganda,Public Utilities,5,Service Quality,Medium,77,2026-03-14 12:00:00,2026-03-20 07:19:03,Closed,5.804895833333333,True,Saturday,12
APP-27084,Almaty,Healthcare Board,7,Service Quality,Low,121,2025-10-07 09:00:00,2025-10-17 12:59:03,Closed,10.166006944444444,True,Tuesday,9
APP-27085,Astana,Healthcare Board,7,Service Quality,Low,62,2026-03-20 12:00:00,2026-03-27 11:45:13,Closed,6.989733796296297,False,Friday,12
APP-27086,Shymkent,Healthcare Board,7,Infrastructure,Low,119,2025-10-07 00:00:00,2025-10-18 22:30:00,Closed,11.9375,True,Tuesday,0
APP-27087,Shymkent,Public Utilities,5,Infrastructure,Medium,64,2026-03-16 09:00:00,2026-03-25 04:36:02,Closed,8.816689814814815,True,Monday,9
APP-27088,Karaganda,Housing Administration,21,Financial Support,Low,91,2025-12-02 09:00:00,2025-12-15 14:46:18,Closed,13.24048611111111,False,Tuesday,9
APP-27089,Aktobe,Healthcare Board,7,Information Request,Low,127,2026-03-26 07:00:00,2026-04-10 04:27:24,Closed,14.894027777777778,True,Thursday,7
APP-27090,Almaty,Education Ministry,10,Information Request,High,179,2026-02-01 01:00:00,2026-02-04 22:14:54,Closed,3.8853472222222223,False,Sunday,1
APP-27091,Shymkent,Healthcare Board,7,Financial Support,Low,95,2026-01-14 14:00:00,,In Progress,,False,Wednesday,14
APP-27092,Almaty,Housing Administration,21,Information Request,Low,107,2026-03-25 15:00:00,,In Progress,,False,Wednesday,15
APP-27093,Almaty,Education Ministry,10,Financial Support,Low,131,2026-03-28 20:00:00,2026-04-11 11:56:41,Closed,13.664363425925925,True,Saturday,20
APP-27094,Aktobe,Housing Administration,21,Infrastructure,Medium,90,2025-11-09 07:00:00,2025-11-10 07:00:00,Closed,1.0,False,Sunday,7
APP-27095,Almaty,Healthcare Board,7,Financial Support,Low,78,2026-01-02 17:00:00,2026-01-13 17:40:22,Closed,11.028032407407407,True,Friday,17
APP-27096,Almaty,Healthcare Board,7,Information Request,Medium,135,2025-11-02 17:00:00,2025-11-12 06:34:53,Closed,9.565891203703703,True,Sunday,17
APP-27097,Shymkent,Public Utilities,5,Financial Support,Low,115,2026-02-17 08:00:00,2026-03-03 18:26:53,Closed,14.435335648148149,True,Tuesday,8
APP-27098,Karaganda,Housing Administration,21,Infrastructure,Low,105,2025-11-19 13:00:00,2025-11-27 01:49:17,Closed,7.534224537037037,False,Wednesday,13
APP-27099,Almaty,Housing Administration,21,Infrastructure,High,137,2025-11-06 05:00:00,2025-11-08 02:04:56,Closed,1.878425925925926,False,Thursday,5
APP-27100,Karaganda,Dept of Transportation,14,Financial Support,Medium,96,2025-12-15 13:00:00,2025-12-23 06:56:01,Closed,7.747233796296296,False,Monday,13
APP-27101,Astana,Education Ministry,10,Service Quality,Low,68,2025-12-09 02:00:00,2025-12-21 11:18:06,Closed,12.387569444444445,True,Tuesday,2
APP-27102,Karaganda,Dept of Transportation,14,Financial Support,Medium,106,2026-01-10 06:00:00,,In Progress,,False,Saturday,6
APP-27103,Almaty,Healthcare Board,7,Information Request,Medium,120,2025-12-27 12:00:00,2026-01-05 19:16:18,Closed,9.30298611111111,True,Saturday,12
APP-27104,Shymkent,Education Ministry,10,Information Request,Low,99,2026-01-24 20:00:00,2026-02-09 03:29:49,Closed,15.312372685185185,True,Saturday,20
APP-27105,Aktobe,Dept of Transportation,14,Information Request,Low,103,2025-12-20 08:00:00,2026-01-02 11:20:18,Closed,13.139097222222222,False,Saturday,8
APP-27106,Karaganda,Public Utilities,5,Service Quality,Medium,119,2025-12-01 12:00:00,2025-12-10 13:41:50,Closed,9.070717592592592,True,Monday,12
APP-27107,Almaty,Public Utilities,5,Information Request,Low,90,2026-03-23 22:00:00,2026-04-05 19:18:46,Closed,12.888032407407408,True,Monday,22
APP-27108,Almaty,Education Ministry,10,Financial Support,Low,87,2025-10-27 07:00:00,2025-11-06 23:58:42,Closed,10.707430555555556,True,Monday,7
APP-27109,Almaty,Education Ministry,10,Financial Support,Medium,73,2025-12-13 17:00:00,,In Progress,,False,Saturday,17
APP-27110,Astana,Dept of Transportation,14,Infrastructure,Medium,89,2025-11-03 10:00:00,2025-11-07 04:54:39,Closed,3.7879513888888887,False,Monday,10
APP-27111,Astana,Public Utilities,5,Information Request,Medium,114,2026-02-24 11:00:00,2026-03-05 13:53:42,Closed,9.120625,True,Tuesday,11
APP-27112,Aktobe,Housing Administration,21,Financial Support,Medium,102,2025-11-03 22:00:00,,In Progress,,False,Monday,22
APP-27113,Astana,Housing Administration,21,Information Request,Medium,52,2026-03-07 16:00:00,2026-03-12 09:03:56,Closed,4.711064814814815,False,Saturday,16
APP-27114,Almaty,Housing Administration,21,Service Quality,Low,67,2026-01-25 05:00:00,,In Progress,,False,Sunday,5
APP-27115,Almaty,Education Ministry,10,Service Quality,Low,99,2026-03-01 11:00:00,2026-03-08 10:00:39,Closed,6.958784722222222,False,Sunday,11
APP-27116,Almaty,Public Utilities,5,Financial Support,Medium,127,2025-10-27 07:00:00,2025-11-04 07:59:20,Closed,8.041203703703705,True,Monday,7
APP-27117,Astana,Dept of Transportation,14,Service Quality,Low,145,2026-03-11 06:00:00,2026-03-29 00:21:55,Closed,17.765219907407406,True,Wednesday,6
APP-27118,Almaty,Public Utilities,5,Financial Support,High,232,2025-11-15 09:00:00,2025-11-23 16:25:25,Closed,8.30931712962963,True,Saturday,9
APP-27119,Almaty,Public Utilities,5,Financial Support,Medium,111,2026-03-16 13:00:00,2026-03-21 11:45:46,Closed,4.948449074074074,False,Monday,13
APP-27120,Almaty,Healthcare Board,7,Financial Support,High,232,2026-03-15 10:00:00,2026-03-21 15:37:44,Closed,6.234537037037037,False,Sunday,10
APP-27121,Astana,Healthcare Board,7,Infrastructure,Medium,94,2026-02-23 04:00:00,2026-03-02 02:51:36,Closed,6.9525,False,Monday,4
APP-27122,Almaty,Public Utilities,5,Information Request,High,203,2025-11-10 20:00:00,2025-11-17 07:04:29,Closed,6.4614467592592595,True,Monday,20
APP-27123,Astana,Public Utilities,5,Information Request,High,163,2025-11-24 20:00:00,2025-12-06 02:50:54,Closed,11.285347222222223,True,Monday,20
APP-27124,Aktobe,Housing Administration,21,Financial Support,Medium,93,2025-10-18 00:00:00,2025-10-24 13:53:57,Closed,6.579131944444445,False,Saturday,0
APP-27125,Almaty,Dept of Transportation,14,Infrastructure,High,168,2025-11-22 05:00:00,,In Progress,,False,Saturday,5
APP-27126,Astana,Dept of Transportation,14,Service Quality,High,209,2026-01-19 05:00:00,2026-01-30 07:28:57,Closed,11.1034375,False,Monday,5
APP-27127,Shymkent,Education Ministry,10,Information Request,Low,69,2026-02-27 20:00:00,2026-03-13 20:38:55,Closed,14.027025462962962,True,Friday,20
APP-27128,Almaty,Healthcare Board,7,Service Quality,High,123,2026-01-26 17:00:00,2026-01-28 22:49:05,Closed,2.2424189814814817,False,Monday,17
APP-27129,Almaty,Healthcare Board,7,Information Request,Low,126,2025-12-29 00:00:00,2026-01-14 10:40:07,Closed,16.444525462962964,True,Monday,0
APP-27130,Karaganda,Public Utilities,5,Infrastructure,Medium,95,2025-10-15 04:00:00,2025-10-26 01:23:47,Closed,10.891516203703704,True,Wednesday,4
APP-27131,Aktobe,Healthcare Board,7,Service Quality,Medium,117,2025-10-19 02:00:00,2025-10-25 20:46:04,Closed,6.781990740740741,False,Sunday,2
APP-27132,Almaty,Dept of Transportation,14,Infrastructure,Medium,103,2026-02-28 03:00:00,2026-03-09 09:57:08,Closed,9.289675925925925,False,Saturday,3
APP-27133,Astana,Healthcare Board,7,Financial Support,Low,152,2026-01-17 02:00:00,2026-01-25 21:26:59,Closed,8.810405092592593,True,Saturday,2
APP-27134,Shymkent,Dept of Transportation,14,Service Quality,High,294,2025-11-14 16:00:00,2025-11-23 04:05:46,Closed,8.50400462962963,False,Friday,16
APP-27135,Astana,Housing Administration,21,Information Request,High,206,2026-03-15 09:00:00,2026-03-20 11:29:48,Closed,5.104027777777778,False,Sunday,9
APP-27136,Shymkent,Education Ministry,10,Service Quality,Low,103,2026-03-06 09:00:00,,In Progress,,False,Friday,9
APP-27137,Aktobe,Education Ministry,10,Service Quality,High,162,2025-12-08 13:00:00,2025-12-14 15:09:20,Closed,6.089814814814815,False,Monday,13
APP-27138,Shymkent,Dept of Transportation,14,Infrastructure,Medium,149,2025-10-11 13:00:00,2025-10-16 10:13:38,Closed,4.884467592592593,False,Saturday,13
APP-27139,Astana,Dept of Transportation,14,Information Request,Medium,95,2025-12-14 20:00:00,2025-12-23 10:05:43,Closed,8.587303240740741,False,Sunday,20
APP-27140,Astana,Healthcare Board,7,Infrastructure,High,181,2025-12-31 12:00:00,2026-01-08 21:51:56,Closed,8.411064814814814,True,Wednesday,12
APP-27141,Almaty,Public Utilities,5,Information Request,Low,156,2026-01-05 09:00:00,,In Progress,,False,Monday,9
APP-27142,Shymkent,Education Ministry,10,Infrastructure,Medium,146,2026-01-13 09:00:00,,In Progress,,False,Tuesday,9
APP-27143,Almaty,Housing Administration,21,Financial Support,Medium,108,2026-02-20 05:00:00,2026-02-26 13:23:10,Closed,6.349421296296296,False,Friday,5
APP-27144,Astana,Education Ministry,10,Service Quality,Medium,94,2026-03-04 18:00:00,,In Progress,,False,Wednesday,18
APP-27145,Astana,Public Utilities,5,Information Request,High,156,2026-02-04 05:00:00,2026-02-05 05:00:00,Closed,1.0,False,Wednesday,5
APP-27146,Astana,Dept of Transportation,14,Financial Support,High,205,2026-02-02 03:00:00,2026-02-09 21:43:22,Closed,7.780115740740741,False,Monday,3
APP-27147,Astana,Housing Administration,21,Information Request,Medium,38,2026-03-25 14:00:00,2026-03-29 08:45:27,Closed,3.7815625,False,Wednesday,14
APP-27148,Aktobe,Housing Administration,21,Financial Support,High,207,2025-10-11 13:00:00,2025-10-23 20:38:11,Closed,12.31818287037037,False,Saturday,13
APP-27149,Karaganda,Dept of Transportation,14,Information Request,Medium,160,2025-12-31 13:00:00,2026-01-07 16:24:46,Closed,7.142199074074074,False,Wednesday,13
APP-27150,Almaty,Education Ministry,10,Service Quality,Medium,126,2025-10-20 12:00:00,2025-10-30 09:58:47,Closed,9.91582175925926,False,Monday,12
APP-27151,Shymkent,Healthcare Board,7,Infrastructure,Low,72,2025-11-16 06:00:00,2025-11-27 13:25:43,Closed,11.309525462962963,True,Sunday,6
APP-27152,Astana,Education Ministry,10,Infrastructure,Medium,138,2025-10-30 20:00:00,2025-11-07 05:29:13,Closed,7.395289351851852,False,Thursday,20
APP-27153,Almaty,Healthcare Board,7,Infrastructure,Medium,84,2025-10-17 04:00:00,2025-10-23 06:22:17,Closed,6.09880787037037,False,Friday,4
APP-27154,Shymkent,Dept of Transportation,14,Service Quality,Medium,130,2026-02-03 09:00:00,2026-02-11 18:32:37,Closed,8.397650462962963,False,Tuesday,9
APP-27155,Karaganda,Housing Administration,21,Information Request,Low,86,2026-02-25 10:00:00,2026-03-15 05:01:50,Closed,17.792939814814815,False,Wednesday,10
APP-27156,Astana,Dept of Transportation,14,Service Quality,Medium,51,2026-02-21 17:00:00,2026-02-24 10:09:24,Closed,2.714861111111111,False,Saturday,17
APP-27157,Shymkent,Healthcare Board,7,Information Request,Medium,88,2025-10-19 01:00:00,2025-10-21 14:45:28,Closed,2.573240740740741,False,Sunday,1
APP-27158,Almaty,Housing Administration,21,Financial Support,High,273,2025-11-29 15:00:00,2025-12-09 01:02:34,Closed,9.418449074074074,False,Saturday,15
APP-27159,Almaty,Housing Administration,21,Service Quality,High,100,2026-03-28 01:00:00,2026-03-29 01:00:00,Closed,1.0,False,Saturday,1
APP-27160,Shymkent,Public Utilities,5,Information Request,High,167,2025-11-24 01:00:00,2025-11-28 15:39:47,Closed,4.610960648148148,False,Monday,1
APP-27161,Astana,Education Ministry,10,Information Request,Low,57,2026-02-20 07:00:00,2026-03-02 09:36:41,Closed,10.10880787037037,True,Friday,7
APP-27162,Shymkent,Housing Administration,21,Information Request,Low,106,2026-01-02 08:00:00,2026-01-18 17:21:40,Closed,16.390046296296298,False,Friday,8
APP-27163,Astana,Healthcare Board,7,Service Quality,Medium,149,2025-12-30 18:00:00,,In Progress,,False,Tuesday,18
